"","Series 1","Series 2","Series 3","Series 4","Series 5","Series 6","Series 7","Series 8","Series 9","Series 10","Series 11","Series 12","Series 13","Series 14","Series 15","Series 16","Series 17","Series 18","Series 19","Series 20","Series 21","Series 22","Series 23","Series 24","Series 25","Series 26","Series 27","Series 28","Series 29","Series 30","Series 31","Series 32","Series 33","Series 34","Series 35","Series 36","Series 37","Series 38","Series 39","Series 40","Series 41","Series 42","Series 43","Series 44","Series 45","Series 46","Series 47","Series 48","Series 49","Series 50","Series 51","Series 52","Series 53","Series 54","Series 55","Series 56","Series 57","Series 58","Series 59","Series 60","Series 61","Series 62","Series 63","Series 64","Series 65","Series 66","Series 67","Series 68","Series 69","Series 70","Series 71","Series 72","Series 73","Series 74","Series 75","Series 76","Series 77","Series 78","Series 79","Series 80","Series 81","Series 82","Series 83","Series 84","Series 85","Series 86","Series 87","Series 88","Series 89","Series 90","Series 91","Series 92","Series 93","Series 94","Series 95","Series 96","Series 97","Series 98","Series 99","Series 100"
"1",4.18509952112599,5.60634339946402,0.140543281150611,-0.252366859766701,-1.84934890780148,-1.79330590335154,-0.704236226316666,-3.83717351260667,-3.26543861867772,1.79784731972181,0.10207913432096,-1.85140672543061,1.11001587304096,0.144283370398746,1.79674281145591,-6.03236750850424,-0.0658526076828595,-0.876487942255494,-7.14367020203743,0.480105546080163,6.4090760833891,-1.83941278437628,-4.52606685187128,2.81188070464735,0.309648491021477,-1.59958281169764,-6.2806795248628,0.216439577745466,8.35243717769322,3.89148989290915,4.53768375183927,2.55683126888382,-3.51950897360128,-1.80045313715951,2.97884606595005,-2.03031431994046,1.36820054449626,3.87658068611217,-9.26913950136349,-6.58134574895327,-3.0494061239174,-2.85111936140469,-3.80179349462989,2.89129041441973,-0.671146282492064,2.44526054792702,-0.885665218863747,7.34876729617361,3.3228948141103,-1.18756609420236,-4.20961110992918,-3.76375229510236,-5.41260735093715,1.27717632714577,0.169494555256554,1.11921692101429,-0.364773442951756,0.0435922482900639,-2.73305200595354,3.81697802509903,-3.49127080650302,-0.902964641505653,-2.80794348112752,-4.27019612025877,-6.05868484012255,-3.36809231530184,4.56767291958069,0.205814271966619,1.35742596082457,2.38485592797071,-1.35333795761038,1.25810754328917,1.22123554614956,-1.3817890428346,-0.431733512511278,-0.215642953483393,0.570289821316177,0.174533096605427,1.33602591741506,0.253172930554751,0.408470889015145,6.61711969389191,0.441442751810518,2.63064757797949,2.87637132686784,-14.7345098560327,-4.26624981981477,0.694467379005673,-0.54297672274212,4.09919112800082,-4.07991726519313,-0.820106977838273,-3.39830817574955,-3.71587151625691,1.67825741059507,4.20470343338723,-0.137012255711817,0.914408506321205,2.06031588829351,4.03931070679277
"2",0.921781446305015,1.30516594888239,1.05933610283379,-1.52873010640004,-7.44774773537435,-4.31212338493248,-1.53721697122975,0.761893978507951,-1.31841784041111,-3.58605532513429,-2.41254036726551,-1.16444774195105,-0.47353892790744,-8.02697057691649,0.484985184066431,-3.40225284484073,1.92831355419578,-2.2429971426023,-5.66458438957419,-1.52626316437177,9.75922090901805,-9.42191149592867,-5.99091761691417,-4.09815701053215,0.414536906803662,0.512843804223654,-6.66295105480142,0.417356883547283,6.92634947422894,-1.67454259678126,-7.73118215467407,-16.5681115934063,-2.87183903297175,2.56736541037172,-5.32084069849659,-6.34575017125991,0.980575804968909,-1.14367183385989,-2.97737076367898,-6.39282172301458,-10.9128167578694,-0.204741637102821,-1.21810866732897,-4.47623320705627,-1.51403269912033,4.77432839425311,-0.769909254955919,2.80732695136479,3.90239537120266,-2.7460345305976,-3.91781278941703,-5.23739722913406,-5.3335613758248,1.79949016249046,-2.04230461717962,-3.40922452329102,-7.05569771398599,1.41869641413491,2.07338902571984,-4.73256862675697,-0.0461188372348237,-4.33660229506367,-3.90907868144657,3.31383315669369,-9.76305454291281,1.45643747634158,-0.588805220906449,0.0756522733629141,-0.391586493011956,-9.611291321577,-2.53945765705783,2.46631434911794,-1.19886663576659,1.27378704127302,-0.868592611835193,0.398741621887494,-1.2330842192414,-2.20795269893837,3.18576970222245,-1.42604018366886,-3.7631048363389,-0.214024531642787,-1.77477460467241,0.485978422397969,-0.00454882254771949,0.957545492016085,0.304832051163444,3.86621079059063,-3.09636610437881,-0.456976873333253,0.125186400491689,-3.00107253068789,-4.68489112115694,-8.44903710988424,1.79288570567802,6.35546939845999,-3.51015885010813,-0.600832195347685,-1.72965952549656,-0.338110197427611
"3",-1.9849044400131,2.04970369828418,-1.31570896708524,-1.88687752913877,-3.27675176878675,-3.06623658005072,-1.74202024589563,-7.09434376914211,1.9708958730565,-6.37418620350087,-1.65568324919896,-3.12127396854276,-4.84419677448295,-5.71138073635091,-1.57982136534389,-3.92910540977716,-4.43062984309282,1.48580833570885,-9.93286646131112,-1.93672001541652,5.61144074078843,-5.14176283685697,-6.69534035765443,-4.46510710186955,-7.82137230401545,-1.86900537699968,-9.07236519407512,-0.723797390900301,3.56091038672512,-5.57380787846699,2.9882581872285,-13.0249633564789,-1.8702709791407,2.66792490955783,0.757916655674,-5.48968659698945,-2.61995285609512,-9.10283450546107,-9.13587320499707,-14.6872492464651,-4.20297386031438,0.856055680157945,-6.34208369405535,0.559512613743968,-4.7174820296691,1.02454515045679,-1.42218275823937,-2.49919565093607,-12.281551668637,-4.27612439305741,-0.847609986624631,-5.89527478020342,-7.94859014612613,-1.5085448370165,2.69761847631773,-3.96777941886326,-3.13243648203327,-1.73865861201942,-2.45191994995307,0.0118561677698704,-7.81342399872737,-5.84558893126778,-8.91474870832382,-13.0605560380488,-11.7135911623228,-3.64625241263402,0.30051347599465,-1.40172338029331,-1.5211042107144,-6.45982964571802,-8.46056656057894,-3.89888578980224,-1.03445358756806,-3.50635606969166,-4.08178416456068,-0.457157946481444,-7.46125236421135,0.745750977680928,2.99816285471514,0.790424209138157,0.506273156200906,0.23907250644919,-0.345254257080112,-0.494330911471728,3.09382038854342,-43.3542233099004,-20.2465525912225,-3.40271835096386,1.74520621006472,-3.83740195442073,0.639812332095883,-10.7968254542433,-7.04246018046929,-8.85396590602655,-0.0590746658750162,-0.786429855582765,-0.478226413723012,0.0509943740777392,-3.29478535433986,0.587925309228647
"4",2.23624756953792,-1.65997239595878,-1.68534496720176,-2.94406662734902,-7.26925963659271,-4.92583253220837,0.885536761605006,-7.44977843474618,-2.02088502302111,-10.6136307690862,-4.28572463665458,-4.49325593539105,2.40774209284993,-19.5069145449777,1.78977838757408,-2.98424171904737,4.41349289700219,-1.36062287253623,-3.9002748990655,-3.13651119091842,0.153764771288888,-6.28682004659718,-7.71815790684758,-1.47377322298145,-4.11475528249021,-0.53986477900174,-11.9701589398337,0.218523166304383,4.22933762891507,-8.76142414151824,3.57989168941501,-18.1422261221437,-0.615123898644992,-2.06952513497965,-8.81565364454669,-3.99793551588045,-1.8951848925048,-3.81289527026989,0.933685104526022,-18.4527134007396,-2.95239074967157,-0.556921196976741,0.563228721864783,-0.586226527621781,1.95968947546071,-1.26843433570917,-2.78166042396923,-1.95441941136661,-11.6573179716705,-4.36582007104806,0.052099123615965,-4.74858373608873,-6.75538093915683,-2.0968734945956,1.0014391162792,2.46129644321837,-4.06344042777537,-0.619279546164726,-1.22802053847876,-0.0854989211313093,-3.81608739411575,-3.69734147982846,4.33529403282408,-0.0319380390745096,-12.0787626474039,-6.79014016930152,-0.73704006131772,1.66266279713727,-2.89204609870435,-1.2712802482786,-5.85643830820214,-3.99612231154746,-3.12137002825971,-2.47406109424364,4.56707555121317,0.312785095943302,-6.58856147453137,-9.49326326613251,-0.910577606691949,0.140428674862225,-1.58414937527734,-0.525006376600046,0.527243788808885,0.348535917192955,1.67532583121996,-15.2823004113763,-18.7798673645185,-2.26467119073938,-4.08763926153725,2.92606174608687,2.97188057077264,-4.63585042571661,-13.5011496916629,-3.03880073500079,-1.74547832495437,3.21504371726065,-2.21524122564184,-1.25173543094588,-8.14518170834887,0.794738319836854
"5",4.61611267908178,3.00236695044126,0.594622009654886,1.00434641816356,-7.65144070660279,-0.820380139786578,-2.23723430541287,0.514350409665798,1.62243662529921,-0.910129964623246,0.623514401488058,-2.69357568491943,2.39652829119065,-19.5036331619635,-0.367296581664311,1.48060634546641,-4.10232261796301,1.37635688223152,-8.38228341400885,1.20224856917717,4.13575444102644,-7.47801359916109,-5.83048357630537,-2.98303279593286,-1.41190926807039,-0.368068248534618,-8.8413598693795,0.816791168609101,8.26156098447681,1.80475162380259,-4.38324216191482,-30.8448262823035,-0.239265692813855,-3.06866962187229,-3.65342272882936,-5.5176404090661,-2.48223715689284,-3.15573123470589,1.93430637356236,-15.9847963125504,-2.28735868424084,1.31764031697676,1.28609072584166,3.43736055797087,0.0933944331517593,-2.08799266459401,-4.60680438475578,-2.21543389673238,-3.93816080159247,-4.96195243919528,-1.15275776460572,-2.51928560199415,-3.45547882610449,-0.211247884540625,-1.34266951127698,-0.419451609858015,-3.02362157491879,0.582057719918636,2.42832227886008,3.12399800863781,0.524024763458054,-2.97773194525315,0.0133522013278333,2.58486598438596,-3.59967879109107,0.902936688806338,0.206753085190424,3.28761483831777,0.859384180899087,-0.319911820202333,-1.31421809666462,-4.09228770152841,-0.268274365961122,-1.04435476084918,2.90863624266332,2.37416413914922,-7.01204325315076,-7.94088350545616,2.23902722456165,-1.18384470804676,-0.0549314381816293,0.781198654884095,-1.8149292154956,-2.29398278835407,3.38295735636708,-24.3657037999939,-17.2307361607758,2.79458670235694,-2.86336606336466,-1.93112477462974,0.148006889545933,1.05007441963057,-5.80689745855858,-7.57969308175915,-2.02893586107702,0.0512987099739395,8.32658943808422,0.944347174340481,-5.16076213683315,-0.982752942530922
"6",-1.60468850375504,0.130287239305713,-0.173576800934002,-0.853382272325354,-4.10410420423204,1.81898852622482,0.600214844313651,-0.154438617938412,-0.379843532993257,-9.48310288417859,-2.0783384527341,-1.01010785364106,4.35472176108331,-15.4123532663221,2.68916561428978,-0.155121193190113,-0.926962552526366,0.699113168088188,-6.99856413601767,-5.1815117596042,0.130569806255224,-5.39822945284412,-7.87264683301914,-3.98331854158288,-1.11707331927393,3.76464747722906,-8.33496534995641,4.52884546053175,8.49707657929094,-1.41276965919946,-2.31569588167849,-22.3610706812076,-7.16430848400561,-4.55033636298595,1.43829489149757,-1.31909480190554,-0.987345563734114,-1.03141378933364,4.62477663305754,-15.09318362518,-2.81036296298426,0.978283352378996,-6.41093385618364,0.696497791256295,3.11716239073737,-1.0318720735166,-1.36554184426119,-4.62689422690478,-4.20411470693934,-0.514241993408738,-0.421553823313169,2.09826973450182,-6.97087617907948,-4.76376768736498,0.549684548123762,-0.103801878435557,-1.37540146435452,1.2868573470577,-0.823782267513879,-2.10987100151457,2.08455234646758,2.31516791101734,-3.53847231914384,3.65893709016166,-3.38562135204689,1.0165043149417,1.20229381409896,2.99276820559538,-0.997372458645608,-8.92898396043736,-3.33319681815089,-5.26420752869611,-1.65699790378435,0.178677717446827,-3.32785128244057,1.07351824257343,-6.99714200567416,-7.21745787698381,3.51110537091708,-2.9969992739969,-2.85263247596748,-3.22194734573365,-0.302620113350597,-1.15589936472387,2.81024000249135,-13.533788064398,-18.4406410518677,3.61703120770793,-2.4138437946116,0.631434500456603,4.1179019955996,-1.17041778733419,-4.92703740621561,-2.6356132567206,-1.91453892027227,2.11548424015578,4.33361756502899,0.455356331430548,3.76315710684717,-0.855194434146706
"7",1.74367311679234,3.8828868789686,0.75727857153401,3.35675752898744,-5.97415383429613,2.08389570389478,-1.42579660575042,-0.989616246149955,0.17465678557953,-4.6240309712281,1.31374930688733,-0.909334773751542,2.51832137356918,-14.7566555498374,-1.0996560387275,2.61076693223173,0.391158790252684,-1.75807603766701,-4.05804772984848,-4.70841684726242,2.54992514793426,-7.32449569685383,-0.569015630613295,-3.08549874946821,-1.06256538544258,1.21075311191119,-5.3731893647043,4.82506687608763,12.200382013513,-3.56003975350901,-2.82096472050013,-9.43748151440927,-3.43390603742456,0.504751971421907,-0.285588266542612,-5.5393992277037,-0.767888448606166,-3.61439993402619,10.8409717692289,-5.71448940354203,0.170359520561234,0.504542968163141,-5.78094674489329,1.95300932877231,4.43632443436954,2.23493571621494,-3.73306299911173,4.34044895151459,-0.823256145988971,-3.66999176919194,0.177788956781161,-2.08506355284041,-4.52154819977326,-5.79491747654484,-0.215706406770483,-5.53073767995427,-7.01566656363856,2.35264690716091,5.18967830284246,1.29546806929306,0.755649500343736,-4.40668911583836,-1.42139314748918,-2.23144823889613,-3.16995587204504,-2.34268292802013,-1.07007353142498,3.53279169134192,6.33999247685256,-8.22773130414271,0.667864039744447,0.312101074021643,1.97654196393223,0.0302394784151655,2.71773627528622,1.05559767457331,-1.83908970148903,-7.2313593320198,-2.88678904945953,-2.05611962216776,-3.01151849307315,-3.26039246489594,-4.27159261283554,-0.633185521727125,5.76507523297296,-12.7783988750335,-16.3659166720047,0.751613877158173,-2.8316797006443,-0.590671797381461,2.38643741755516,1.06205497430826,1.15639561567273,3.34855450405563,-1.27843613849298,3.30520433689076,7.86882211741664,-1.38743867056182,-3.75964501286216,2.49615035101883
"8",-4.76871137922965,2.93396405421126,-1.59977237265227,5.74529102459281,-4.70741030413229,2.27139289924133,-1.68879355061298,-5.14697598758911,-0.0378255540020418,-5.63895650755173,-4.39675459858532,-5.82312240494654,0.127570907873642,-9.75713109553889,-0.859892191134259,6.61952508556812,-1.21041374730452,-5.88056469642275,-2.67959145735268,0.0966052288061112,10.1336494575804,-3.99701164577911,-5.89427390232133,-3.70843263192106,-6.17966867232613,1.08234980074345,-12.2538601292011,4.16159595939743,4.55028758046964,-7.41347504792419,-1.31805872798995,-6.6613024430851,-3.99122816792501,-7.17823773445445,2.62061262792999,-2.47559857605063,0.736060446109896,2.73601258956991,9.25438635647029,-12.1797916565807,-0.154126570727022,1.10040729588144,-4.33916610884725,0.148969929172205,-1.55856672751276,-2.43161490405208,2.32495620072932,0.352452984794184,2.37501074648668,-4.61903462246767,6.19679235189572,0.853354396276151,-7.29278847307309,-2.82682806361498,1.89296847409309,-3.20697773529259,-7.14752426784398,-1.17317057426036,-1.89553324426579,-0.349876447568471,-1.00334557196857,3.30169078642992,-6.64387917060965,-5.27387220278414,-7.41614870730459,2.29196974201797,1.11233961136093,1.43562646408699,0.0407731701587805,-4.83818690827478,1.3327059341858,2.14868154350057,-1.8837300237141,-1.02955928256017,-0.508163027915314,1.96345347475582,-4.38112361938624,-2.52220762229609,-0.756971452782455,0.0732007323641258,-2.80212645100826,-0.312870251030812,-1.39673361807737,2.03475286532077,2.83957828886322,-5.30416040049637,-11.6393339323373,0.531734905112936,3.84986582902332,2.95148143119397,4.0466191073595,-1.00749603130901,-3.50311717030639,-3.24329614297553,-3.16265579910116,0.782918344103584,1.16783685144936,-6.82724545694782,1.53382180804632,-2.46603761751812
"9",-0.996831271432005,1.55638341866726,-0.680055182096898,7.16588521504291,-3.12923067354973,2.19775308134535,-1.44842407568899,7.28163703700037,1.41595651740553,-3.58810653248935,2.0784746910588,-4.22213765174362,1.59952455965227,-9.54710095025774,0.496081095304329,2.07695365421013,1.98568651723177,-3.63434721386043,-3.2989639328773,0.791684660146506,8.17806465291207,-8.13641388354466,-3.62055415477704,-1.23244589200789,-1.73051700928135,-1.25370261242032,-10.9456473320094,5.62454319412652,4.70373053484153,-1.30644270280563,-5.75433742079483,-11.8627201903088,-4.1898041619274,-0.713931033204542,3.96283130518858,-4.39213815246586,2.5129022739371,-3.70107669164622,1.09174206685545,-9.85489066691596,-4.37274903191655,-0.276420101572048,-9.24045817222961,0.859402859046049,4.59379089565135,-1.29286741697541,-0.764480672707283,-0.224741751445431,-8.11741660387784,-6.9782235439893,3.47937049436825,-1.2271040986927,-5.43493330128652,-4.56715933418334,-1.24814495674017,-4.60748811471465,-3.6020346998082,0.409577390135962,1.14571721327674,3.80735234036578,-2.2532401049624,-0.850527871083162,-2.42849767120385,-7.14164654254774,-5.24631575523977,4.2717885540151,3.93326774114038,-0.0379957574669887,3.17921052893057,-9.69706567002654,2.7116090688113,-0.93861417701724,-0.556720335165259,-0.126934211020223,2.09720938024593,1.93810569724582,-3.40018760357141,-0.604373401387517,-1.66008948449996,0.944608636563638,-1.96167315400916,-2.49072404773382,-2.79661987933865,0.48925972883345,4.09664888475292,-1.88869128322589,-4.6842723896781,0.523612051074115,-2.51152861098117,4.6432722986275,1.90279937584293,1.27458713628293,1.48251508055601,-1.05908000244625,-1.62842092706135,1.48962619820024,1.48414894110196,-4.82009099812339,5.59707197754902,0.802628681953826
"10",-1.68901522198475,3.2866131976074,-1.7606793206592,0.580178382715756,-6.66238884910121,0.0300600452927426,-0.213243757713686,6.21108308713756,0.980568689746848,-4.49484331758097,0.587798654800473,-2.49516629893388,-0.379183776029686,-9.94420797168356,-0.349861261395296,3.97442419407438,-0.698267476464266,-0.591850656780975,-7.16811538187312,1.91013769545623,10.3037532427113,-2.57876120800175,-2.48827261497994,2.32167246056599,-0.282512971302749,1.00639448534475,-10.8452271167689,4.44717173613927,9.16056189351043,-2.77997850979794,3.25288411467121,-2.36138885453032,-3.71706270383294,2.22790213054476,-0.375030421676405,-3.94740149605236,1.24004310207469,-0.0421908491198049,-1.33362167365813,-13.1541171643196,-5.42705459660872,0.407703366429377,-5.3591532872842,-0.421392255612818,3.16921815110658,3.22623721575296,1.17634104325437,-3.14624353228856,-8.69837824562946,-3.2372529700844,5.45427523411328,-1.82513212281007,-9.64024895009577,-1.30164733573899,0.2888921273646,-1.20585302153871,-4.05349500560604,2.23754802538302,1.0533304139732,3.77442291496323,0.0333238369838409,-0.0161991123653,-1.49823033528863,-6.05732526797638,-0.680861710153726,9.64566971168306,1.43624433454291,-1.06572170301937,1.52206409322412,-2.51197581261617,-2.44603595580602,4.02122692769674,0.777500909668012,0.937167657668892,-4.54854166289249,-1.85626656209848,-1.17871995545189,-0.470465375964647,0.934397855914726,-0.284127282518327,0.561133612736066,1.91705812374973,-4.62741254111834,2.23876606052106,9.33073923513773,12.0852487883651,-10.914365128853,-1.43903294416348,-5.70566044258597,-0.589210787089279,0.798623593230283,-3.87395320003666,2.65127276319325,-1.99344939439962,-1.87200232341237,1.35513862173262,3.74682409340748,-2.2653378628278,2.61324310491531,3.56875102283918
