0.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,4.300000000000000000e+01,3.100000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00,5.600000000000000000e+01,7.000000000000000000e+00,3.220000000000000000e+02,9.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,1.080000000000000000e+02,8.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,9.700000000000000000e+01,3.500000000000000000e+01,1.700000000000000000e+01,3.500000000000000000e+01,1.330000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,8.400000000000000000e+01,1.270000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,3.700000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,5.700000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,1.200000000000000000e+01,7.000000000000000000e+00,4.800000000000000000e+01,1.000000000000000000e+00,9.100000000000000000e+01,5.000000000000000000e+00,1.240000000000000000e+02,9.000000000000000000e+00,3.200000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+01,6.400000000000000000e+01,6.100000000000000000e+01,6.400000000000000000e+01,3.000000000000000000e+00,9.800000000000000000e+01,2.000000000000000000e+00,1.600000000000000000e+01,4.900000000000000000e+01,3.700000000000000000e+01,2.000000000000000000e+00,4.700000000000000000e+01,2.700000000000000000e+01,1.100000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,3.600000000000000000e+01,4.600000000000000000e+01,6.000000000000000000e+00,2.330000000000000000e+02,1.090000000000000000e+02,9.100000000000000000e+01,6.500000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+00,1.230000000000000000e+02,1.700000000000000000e+01,1.170000000000000000e+02,3.900000000000000000e+01
3.500000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,1.400000000000000000e+01,2.600000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,5.100000000000000000e+01,4.000000000000000000e+00,2.320000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,5.700000000000000000e+01,1.200000000000000000e+02,3.900000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+00,7.900000000000000000e+01,3.500000000000000000e+01,2.600000000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,1.500000000000000000e+01,8.100000000000000000e+01,1.260000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.050000000000000000e+02,4.400000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,3.800000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+00,1.090000000000000000e+02,0.000000000000000000e+00,7.700000000000000000e+01,6.000000000000000000e+00,1.050000000000000000e+02,4.300000000000000000e+01,6.300000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,7.600000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,2.600000000000000000e+01,5.600000000000000000e+01,9.700000000000000000e+01,6.000000000000000000e+00,1.450000000000000000e+02,0.000000000000000000e+00,2.200000000000000000e+01,3.800000000000000000e+01,1.000000000000000000e+01,2.800000000000000000e+01,1.210000000000000000e+02,2.200000000000000000e+01,1.100000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+01,3.800000000000000000e+01,9.000000000000000000e+00,5.300000000000000000e+01,4.000000000000000000e+00,6.400000000000000000e+01,1.520000000000000000e+02,1.400000000000000000e+01,2.000000000000000000e+00,2.110000000000000000e+02,4.000000000000000000e+00,5.470000000000000000e+02,6.300000000000000000e+01
1.000000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,4.300000000000000000e+01,4.400000000000000000e+01,4.000000000000000000e+00,3.900000000000000000e+01,3.000000000000000000e+00,4.160000000000000000e+02,9.000000000000000000e+00,2.000000000000000000e+00,4.600000000000000000e+01,5.900000000000000000e+01,2.900000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+00,7.600000000000000000e+01,7.500000000000000000e+01,1.700000000000000000e+01,1.700000000000000000e+01,8.500000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,8.900000000000000000e+01,2.130000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.800000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,3.700000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,6.600000000000000000e+01,2.000000000000000000e+00,1.040000000000000000e+02,5.000000000000000000e+00,1.380000000000000000e+02,1.600000000000000000e+01,2.900000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.160000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.280000000000000000e+02,4.050000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,3.170000000000000000e+02,4.000000000000000000e+00,2.500000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+00,1.700000000000000000e+01,7.600000000000000000e+01,1.500000000000000000e+01,2.500000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+01,4.900000000000000000e+01,2.890000000000000000e+02,2.000000000000000000e+00,3.900000000000000000e+01,5.100000000000000000e+01,4.800000000000000000e+01,9.100000000000000000e+01,2.100000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,6.880000000000000000e+02,5.000000000000000000e+01
3.300000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,2.300000000000000000e+01,1.300000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00,3.800000000000000000e+01,1.100000000000000000e+01,9.120000000000000000e+02,6.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,3.400000000000000000e+02,9.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,1.030000000000000000e+02,6.500000000000000000e+01,4.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,7.400000000000000000e+01,4.300000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.400000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,3.300000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,1.400000000000000000e+01,6.000000000000000000e+00,1.010000000000000000e+02,2.000000000000000000e+00,1.330000000000000000e+02,2.000000000000000000e+00,3.900000000000000000e+01,1.800000000000000000e+01,3.100000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.050000000000000000e+02,3.000000000000000000e+00,1.900000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,4.090000000000000000e+02,9.300000000000000000e+01,3.000000000000000000e+00,2.780000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+01,5.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+01,4.900000000000000000e+01,5.100000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,4.200000000000000000e+01,9.200000000000000000e+01,1.000000000000000000e+00,2.150000000000000000e+02,7.000000000000000000e+00,2.600000000000000000e+01,3.770000000000000000e+02,1.300000000000000000e+01,2.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,1.870000000000000000e+02,8.800000000000000000e+01
4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.700000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,2.000000000000000000e+00,5.200000000000000000e+01,1.400000000000000000e+01,3.409000000000000000e+03,1.300000000000000000e+01,5.000000000000000000e+00,3.800000000000000000e+01,5.190000000000000000e+02,1.090000000000000000e+02,1.900000000000000000e+01,2.000000000000000000e+00,7.200000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01,1.300000000000000000e+01,4.600000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+01,4.600000000000000000e+01,3.160000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e+01,5.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,4.700000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,4.700000000000000000e+01,1.000000000000000000e+00,1.280000000000000000e+02,7.000000000000000000e+00,1.380000000000000000e+02,2.600000000000000000e+01,1.400000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,1.810000000000000000e+02,2.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+00,9.400000000000000000e+01,1.434000000000000000e+03,8.600000000000000000e+01,5.000000000000000000e+00,3.040000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+01,5.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,8.900000000000000000e+01,2.200000000000000000e+01,3.200000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01,3.800000000000000000e+01,2.370000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+01,3.700000000000000000e+01,2.310000000000000000e+02,3.210000000000000000e+02,1.400000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+01,0.000000000000000000e+00,3.430000000000000000e+02,1.710000000000000000e+02
3.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,3.100000000000000000e+01,4.700000000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+01,5.000000000000000000e+00,2.192000000000000000e+03,1.700000000000000000e+01,4.000000000000000000e+00,4.200000000000000000e+01,1.150000000000000000e+02,2.600000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+01,1.100000000000000000e+02,5.300000000000000000e+01,8.000000000000000000e+00,1.790000000000000000e+02,1.200000000000000000e+01,6.000000000000000000e+00,3.800000000000000000e+01,6.400000000000000000e+01,6.620000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,8.300000000000000000e+01,3.100000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+01,1.800000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,4.300000000000000000e+01,1.000000000000000000e+00,1.210000000000000000e+02,9.000000000000000000e+00,4.700000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+02,5.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01,9.000000000000000000e+00,8.790000000000000000e+02,6.800000000000000000e+01,5.000000000000000000e+00,1.041000000000000000e+03,5.000000000000000000e+00,1.600000000000000000e+01,3.800000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,3.200000000000000000e+01,1.120000000000000000e+02,2.300000000000000000e+01,1.000000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,4.600000000000000000e+01,2.840000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+01,5.000000000000000000e+00,1.010000000000000000e+02,1.160000000000000000e+02,2.200000000000000000e+01,5.000000000000000000e+00,7.400000000000000000e+01,2.000000000000000000e+00,3.550000000000000000e+02,5.000000000000000000e+01
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,1.100000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00,2.400000000000000000e+01,6.000000000000000000e+00,4.664000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,4.520000000000000000e+02,3.600000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+00,4.600000000000000000e+01,8.000000000000000000e+01,3.700000000000000000e+01,2.900000000000000000e+01,2.800000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,2.100000000000000000e+01,5.400000000000000000e+01,5.410000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910000000000000000e+02,1.700000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,5.500000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,5.300000000000000000e+01,0.000000000000000000e+00,2.900000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+01,2.600000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.460000000000000000e+02,0.000000000000000000e+00,5.800000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,1.639000000000000000e+03,8.200000000000000000e+01,3.000000000000000000e+00,3.330000000000000000e+02,4.000000000000000000e+00,1.900000000000000000e+01,5.700000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,6.200000000000000000e+01,4.400000000000000000e+01,2.100000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.600000000000000000e+01,5.200000000000000000e+01,1.390000000000000000e+02,2.000000000000000000e+00,1.500000000000000000e+01,6.000000000000000000e+00,7.900000000000000000e+01,1.280000000000000000e+02,1.900000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,1.280000000000000000e+02,7.300000000000000000e+01
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,2.000000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,3.400000000000000000e+01,5.000000000000000000e+00,2.663000000000000000e+03,2.600000000000000000e+01,0.000000000000000000e+00,4.200000000000000000e+01,6.310000000000000000e+02,1.850000000000000000e+02,3.700000000000000000e+01,2.000000000000000000e+00,5.900000000000000000e+01,4.000000000000000000e+01,4.200000000000000000e+01,6.000000000000000000e+00,2.930000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,8.100000000000000000e+01,3.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,9.800000000000000000e+01,1.300000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.200000000000000000e+01,1.100000000000000000e+01,1.000000000000000000e+00,6.100000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,4.000000000000000000e+00,3.900000000000000000e+01,2.600000000000000000e+01,1.100000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,1.220000000000000000e+02,7.000000000000000000e+00,1.900000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,1.316000000000000000e+03,6.800000000000000000e+01,2.000000000000000000e+00,1.106000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,6.800000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.060000000000000000e+02,3.500000000000000000e+01,2.300000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,6.800000000000000000e+01,1.000000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.220000000000000000e+02,1.000000000000000000e+02,1.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,1.261700000000000000e+04,4.200000000000000000e+01
6.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,1.200000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,5.900000000000000000e+01,1.100000000000000000e+01,2.406000000000000000e+03,7.000000000000000000e+00,0.000000000000000000e+00,4.900000000000000000e+01,1.950000000000000000e+02,8.200000000000000000e+01,2.200000000000000000e+01,0.000000000000000000e+00,3.300000000000000000e+01,2.570000000000000000e+02,3.100000000000000000e+01,2.700000000000000000e+01,7.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,1.900000000000000000e+01,1.040000000000000000e+02,2.790000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.400000000000000000e+01,1.000000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,3.600000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.100000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,6.500000000000000000e+01,8.000000000000000000e+00,2.300000000000000000e+01,6.000000000000000000e+00,3.500000000000000000e+01,7.000000000000000000e+00,7.000000000000000000e+00,1.200000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.300000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.560000000000000000e+02,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,1.175000000000000000e+03,9.000000000000000000e+01,1.000000000000000000e+00,2.050000000000000000e+02,4.000000000000000000e+00,2.100000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,5.200000000000000000e+01,1.800000000000000000e+01,2.900000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,7.300000000000000000e+01,8.500000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01,2.600000000000000000e+01,1.870000000000000000e+02,1.510000000000000000e+02,1.600000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+01,9.234000000000000000e+03,8.500000000000000000e+01
6.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+00,7.700000000000000000e+01,1.100000000000000000e+01,1.600000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,1.627000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00,6.600000000000000000e+01,7.800000000000000000e+01,2.100000000000000000e+02,2.100000000000000000e+01,2.000000000000000000e+00,5.100000000000000000e+01,9.500000000000000000e+01,3.600000000000000000e+01,3.000000000000000000e+00,1.670000000000000000e+02,2.000000000000000000e+00,7.000000000000000000e+00,1.200000000000000000e+01,1.100000000000000000e+02,1.870000000000000000e+02,7.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.600000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,2.000000000000000000e+00,5.900000000000000000e+01,2.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,9.800000000000000000e+01,2.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.900000000000000000e+01,1.400000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,1.810000000000000000e+02,7.000000000000000000e+00,2.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,3.900000000000000000e+01,1.040000000000000000e+03,1.030000000000000000e+02,1.400000000000000000e+01,1.340000000000000000e+02,1.000000000000000000e+01,1.800000000000000000e+01,1.360000000000000000e+02,1.700000000000000000e+01,8.000000000000000000e+00,8.800000000000000000e+01,2.200000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,7.400000000000000000e+01,5.440000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+01,1.540000000000000000e+02,9.000000000000000000e+00,6.000000000000000000e+00,1.210000000000000000e+02,1.800000000000000000e+01,1.845000000000000000e+03,1.430000000000000000e+02
